# Pathway	COAD_noFFPEOnlyPrimaryNoRiboZeroG_mutation_burden_high_17random_35_Abundance
UNMAPPED	1198168.1396813756
UNINTEGRATED	101466.8302415807
UNINTEGRATED|unclassified	57225.1608392776
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	38633.1686545829
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	91.0870789610
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	84.4965404900
CALVIN-PWY: Calvin-Benson-Bassham cycle	66.3930124197
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	49.4766761455
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Escherichia.s__Escherichia_coli	16.3190883193
PWY-7111: pyruvate fermentation to isobutanol (engineered)	62.8996568020
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	43.0487253510
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	24.9179338876
PWY-6608: guanosine nucleotides degradation III	60.2776217505
PWY-6608: guanosine nucleotides degradation III|unclassified	41.2455938799
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	19.9600798403
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	56.3768371239
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	42.5901956013
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	13.2759202873
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	54.8542872359
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	33.7348465132
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	17.9991865655
PWY-5695: inosine 5'-phosphate degradation	54.6464701400
PWY-5695: inosine 5'-phosphate degradation|unclassified	41.2455938799
PWY-5695: inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_coli	12.8032069459
PWY-6606: guanosine nucleotides degradation II	52.5291449070
PWY-6606: guanosine nucleotides degradation II|unclassified	25.9097856810
PWY-6606: guanosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	13.5859539561
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	48.0351048801
VALSYN-PWY: L-valine biosynthesis	48.0351048801
VALSYN-PWY: L-valine biosynthesis|unclassified	32.3940945599
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	18.5837736034
PWY-5104: L-isoleucine biosynthesis IV	46.8333922387
PWY-5104: L-isoleucine biosynthesis IV|unclassified	25.6780566756
PWY-4041: &gamma;-glutamyl cycle	44.6347913532
PWY-4041: &gamma;-glutamyl cycle|unclassified	40.6455621878
PWY0-1296: purine ribonucleosides degradation	44.5739280234
