# Pathway	COAD_noFFPEOnlyPrimaryNoRiboZeroG_mutation_burden_high_17random_1_Abundance
UNMAPPED	1405523.8597772215
UNINTEGRATED	351262.9192746381
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	210439.9369557750
UNINTEGRATED|unclassified	99512.3305955162
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	559.8849778201
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	369.5526813833
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	162.3285656124
PWY-7111: pyruvate fermentation to isobutanol (engineered)	362.3274133712
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	287.3715092212
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	73.7359321900
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	291.1198764393
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	206.2466099500
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	73.8081674186
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	288.7338696320
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	246.4669790367
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	70.6295918347
VALSYN-PWY: L-valine biosynthesis	288.7338696320
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	246.4669790367
VALSYN-PWY: L-valine biosynthesis|unclassified	70.6295918347
ORNDEG-PWY: superpathway of ornithine degradation	281.7774347334
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	216.8062353462
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	66.6459156496
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	275.2751633412
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli	241.7698438058
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	30.2524801057
PWY-5695: inosine 5'-phosphate degradation	274.8870342603
PWY-5695: inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_coli	195.5204990959
PWY-5695: inosine 5'-phosphate degradation|unclassified	76.6954105860
PWY-6608: guanosine nucleotides degradation III	274.8870342603
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	195.5204990959
PWY-6608: guanosine nucleotides degradation III|unclassified	69.2797926298
CALVIN-PWY: Calvin-Benson-Bassham cycle	270.5545186620
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Escherichia.s__Escherichia_coli	173.6224879057
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	81.6688635699
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	261.2413477397
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	206.5840881841
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	51.2161110380
PWY-7663: gondoate biosynthesis (anaerobic)	254.0051139918
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	225.9485834501
PWY-1042: glycolysis IV	253.2649358645
PWY-1042: glycolysis IV|g__Escherichia.s__Escherichia_coli	172.5975492879
PWY-1042: glycolysis IV|unclassified	65.3875291114
PWY0-1296: purine ribonucleosides degradation	247.8958043196
PWY0-1296: purine ribonucleosides degradation|g__Escherichia.s__Escherichia_coli	215.9698218264
PWY0-1296: purine ribonucleosides degradation|unclassified	21.6613175469
PWY-4041: &gamma;-glutamyl cycle	238.9185364490
PWY-4041: &gamma;-glutamyl cycle|g__Escherichia.s__Escherichia_coli	192.4819068751
PWY-4041: &gamma;-glutamyl cycle|unclassified	46.2647267364
PWY-5913: partial TCA cycle (obligate autotrophs)	236.6186487064
PWY-5913: partial TCA cycle (obligate autotrophs)|g__Escherichia.s__Escherichia_coli	165.0063124537
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	66.9582744516
RHAMCAT-PWY: L-rhamnose degradation I	233.1160783713
RHAMCAT-PWY: L-rhamnose degradation I|g__Escherichia.s__Escherichia_coli	195.4407783277
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	32.3312470099
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	218.2326290780
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Escherichia.s__Escherichia_coli	136.8338928771
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	48.1929834731
PWY-5103: L-isoleucine biosynthesis III	211.1466700541
PWY-5103: L-isoleucine biosynthesis III|g__Escherichia.s__Escherichia_coli	123.3105836326
PWY-5103: L-isoleucine biosynthesis III|unclassified	42.0234386361
PWY-6353: purine nucleotides degradation II (aerobic)	209.5123682106
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli	138.0068979682
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	66.7579640327
PWY-6606: guanosine nucleotides degradation II	208.5932423862
PWY-6606: guanosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	139.1169467162
PWY-6606: guanosine nucleotides degradation II|unclassified	69.2797926298
PWY-6737: starch degradation V	205.1905948104
PWY-6737: starch degradation V|g__Escherichia.s__Escherichia_coli	139.1072196517
PWY-6737: starch degradation V|unclassified	70.9219963887
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	203.8245838030
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Escherichia.s__Escherichia_coli	143.7167765548
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	47.2312511145
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	203.7134550985
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	171.9269572460
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	20.3904725752
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	201.6183165301
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Escherichia.s__Escherichia_coli	153.7773319280
FERMENTATION-PWY: mixed acid fermentation	201.3701129819
FERMENTATION-PWY: mixed acid fermentation|g__Escherichia.s__Escherichia_coli	123.4739961311
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	200.7905335605
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Escherichia.s__Escherichia_coli	123.9069225464
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	62.0980080366
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	200.5416724403
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	176.4534955208
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	50.4660301933
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	198.6196475601
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|g__Escherichia.s__Escherichia_coli	119.0782153964
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	64.3991377058
PWY0-1261: anhydromuropeptides recycling I	195.3804692943
PWY0-1261: anhydromuropeptides recycling I|g__Escherichia.s__Escherichia_coli	147.3530291999
PWY0-1261: anhydromuropeptides recycling I|unclassified	33.3782694697
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	194.0906819026
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Escherichia.s__Escherichia_coli	119.3370037297
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	57.1184681942
P161-PWY: acetylene degradation (anaerobic)	193.9196415233
P161-PWY: acetylene degradation (anaerobic)|g__Escherichia.s__Escherichia_coli	56.4944632855
P161-PWY: acetylene degradation (anaerobic)|unclassified	11.1264127375
PWY-5723: Rubisco shunt	193.7179323772
PWY-5723: Rubisco shunt|g__Escherichia.s__Escherichia_coli	149.9816624448
TCA: TCA cycle I (prokaryotic)	193.1420748944
TCA: TCA cycle I (prokaryotic)|g__Escherichia.s__Escherichia_coli	166.5901373170
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	192.4235744478
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Escherichia.s__Escherichia_coli	162.9087850409
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	191.5280683192
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	117.3219977104
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	56.6165131163
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	191.2846033031
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass|g__Escherichia.s__Escherichia_coli	143.3050917706
PWY-3001: superpathway of L-isoleucine biosynthesis I	190.3887257326
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Escherichia.s__Escherichia_coli	115.3653976675
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	50.3194815237
PWY-5675: nitrate reduction V (assimilatory)	190.0590055930
PWY-5675: nitrate reduction V (assimilatory)|g__Escherichia.s__Escherichia_coli	115.5642509350
PWY-5675: nitrate reduction V (assimilatory)|unclassified	46.2637386781
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	189.2945154354
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Escherichia.s__Escherichia_coli	130.1491450255
PWY-6936: seleno-amino acid biosynthesis (plants)	188.9776874749
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Escherichia.s__Escherichia_coli	123.3323024738
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	185.1061018762
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Escherichia.s__Escherichia_coli	132.0404333680
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	49.5806488940
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	182.6818947534
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Escherichia.s__Escherichia_coli	129.0356286595
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	182.0903707791
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_coli	140.5602077051
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	48.1148252195
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	180.5586085980
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)|g__Escherichia.s__Escherichia_coli	141.5920719832
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	180.1290240929
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Escherichia.s__Escherichia_coli	166.3698241512
PWY-5484: glycolysis II (from fructose 6-phosphate)	177.6469549291
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Escherichia.s__Escherichia_coli	139.5067907499
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	177.5133886601
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Escherichia.s__Escherichia_coli	117.2045467496
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	39.7398987949
PENTOSE-P-PWY: pentose phosphate pathway	176.3468518915
PENTOSE-P-PWY: pentose phosphate pathway|g__Escherichia.s__Escherichia_coli	94.5474824633
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	43.3527728041
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	175.9139889347
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Escherichia.s__Escherichia_coli	130.1022285319
PWY-5173	175.7675166649
PWY-5173|g__Escherichia.s__Escherichia_coli	109.5126423284
PWY-5173|unclassified	58.0920635197
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	175.2039585610
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Escherichia.s__Escherichia_coli	119.3261652731
PWY-5104: L-isoleucine biosynthesis IV	174.3637545085
PWY-5104: L-isoleucine biosynthesis IV|g__Escherichia.s__Escherichia_coli	106.4635588396
PWY-5104: L-isoleucine biosynthesis IV|unclassified	50.2244024491
PWY-6609: adenine and adenosine salvage III	172.5489630890
PWY-6609: adenine and adenosine salvage III|g__Escherichia.s__Escherichia_coli	160.9615509764
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	172.0312490130
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Escherichia.s__Escherichia_coli	138.2739021583
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	170.2814621387
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	148.8284101388
GLYOXYLATE-BYPASS: glyoxylate cycle	170.1221488461
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Escherichia.s__Escherichia_coli	160.3614620028
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	29.5379537487
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	169.4036102755
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Escherichia.s__Escherichia_coli	119.1134104753
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	33.9739656284
THRESYN-PWY: superpathway of L-threonine biosynthesis	166.7327291284
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Escherichia.s__Escherichia_coli	99.0083855653
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	59.9268355826
PWY-6700: queuosine biosynthesis I (de novo)	164.3145276648
PWY-6700: queuosine biosynthesis I (de novo)|g__Escherichia.s__Escherichia_coli	125.9558728357
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	38.2520131976
ANAEROFRUCAT-PWY: homolactic fermentation	163.2607394988
ANAEROFRUCAT-PWY: homolactic fermentation|g__Escherichia.s__Escherichia_coli	114.3405473566
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	159.3524127076
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	126.7228587294
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	159.1874597639
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Escherichia.s__Escherichia_coli	127.0298407749
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|unclassified	36.5446382402
TRNA-CHARGING-PWY: tRNA charging	158.9365444596
TRNA-CHARGING-PWY: tRNA charging|g__Escherichia.s__Escherichia_coli	82.8043851157
TRNA-CHARGING-PWY: tRNA charging|unclassified	58.2767391761
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	158.8269344947
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway|g__Escherichia.s__Escherichia_coli	77.9957266449
GLUCONEO-PWY: gluconeogenesis I	158.1500368787
GLUCONEO-PWY: gluconeogenesis I|g__Escherichia.s__Escherichia_coli	111.3898002925
P441-PWY: superpathway of N-acetylneuraminate degradation	157.0616334209
P441-PWY: superpathway of N-acetylneuraminate degradation|g__Escherichia.s__Escherichia_coli	123.6456808280
PWY-5667: CDP-diacylglycerol biosynthesis I	156.8546800919
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Escherichia.s__Escherichia_coli	138.9716096585
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	51.0272476855
PWY0-1319: CDP-diacylglycerol biosynthesis II	156.8546800919
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Escherichia.s__Escherichia_coli	138.9716096585
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	51.0272476855
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	156.3682107736
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Escherichia.s__Escherichia_coli	109.8352227369
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	31.8622349863
PWY-5659: GDP-mannose biosynthesis	154.5542032294
PWY-5659: GDP-mannose biosynthesis|g__Escherichia.s__Escherichia_coli	96.7745514993
PWY-5659: GDP-mannose biosynthesis|unclassified	43.7912626770
GLYCOCAT-PWY: glycogen degradation I	151.3232464211
GLYCOCAT-PWY: glycogen degradation I|unclassified	75.9301408559
GLYCOCAT-PWY: glycogen degradation I|g__Escherichia.s__Escherichia_coli	74.1879481628
GLUTORN-PWY: L-ornithine biosynthesis I	151.0821685808
GLUTORN-PWY: L-ornithine biosynthesis I|g__Escherichia.s__Escherichia_coli	117.5809950160
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	32.7819643852
PWY-5656: mannosylglycerate biosynthesis I	148.0118574173
PWY-5656: mannosylglycerate biosynthesis I|g__Escherichia.s__Escherichia_coli	83.6160725919
GALACTARDEG-PWY: D-galactarate degradation I	145.7623855037
GALACTARDEG-PWY: D-galactarate degradation I|g__Escherichia.s__Escherichia_coli	105.1525071370
GALACTARDEG-PWY: D-galactarate degradation I|unclassified	33.8919583377
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	145.7623855037
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Escherichia.s__Escherichia_coli	105.1525071370
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|unclassified	33.8919583377
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	144.2316314494
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Escherichia.s__Escherichia_coli	125.0502388776
FASYN-ELONG-PWY: fatty acid elongation -- saturated	142.4067516581
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Escherichia.s__Escherichia_coli	134.4841915926
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	141.7883937660
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Escherichia.s__Escherichia_coli	88.2474637790
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified	16.1070730659
