# Pathway	COAD_noFFPEOnlyPrimaryNoRiboZeroG_right_72random_16_Abundance
UNMAPPED	5177859.4365521418
UNINTEGRATED	1144578.1951920923
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	671957.0616694712
UNINTEGRATED|unclassified	277568.5086707696
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	12783.9380963135
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	1464.8890536234
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	1260.4846378748
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	197.2980584488
PWY-7111: pyruvate fermentation to isobutanol (engineered)	960.5222487899
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	858.1588460383
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	97.9905574201
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	811.4877438766
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	782.0744446334
VALSYN-PWY: L-valine biosynthesis	811.4877438766
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	782.0744446334
VALSYN-PWY: L-valine biosynthesis|unclassified	94.8044411405
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	776.0840372418
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli	694.7838350152
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	49.5549623241
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	730.6693478786
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	650.2098119408
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	73.0137497874
ORNDEG-PWY: superpathway of ornithine degradation	728.3058087926
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	646.2791838993
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	79.7879897201
PWY-1042: glycolysis IV	672.7182695022
PWY-1042: glycolysis IV|g__Escherichia.s__Escherichia_coli	570.2434631213
PWY-1042: glycolysis IV|unclassified	56.2936796502
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	647.0373742905
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	582.7444730817
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	63.6458845704
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	614.2531212587
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	525.0680564449
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	50.7420578180
PWY0-1261: anhydromuropeptides recycling I	602.9727154583
PWY0-1261: anhydromuropeptides recycling I|g__Escherichia.s__Escherichia_coli	527.0851555977
PWY0-1261: anhydromuropeptides recycling I|unclassified	49.1127143494
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	599.9808699270
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Escherichia.s__Escherichia_coli	458.2765058625
PWY-5913: partial TCA cycle (obligate autotrophs)	592.3548926028
PWY-5913: partial TCA cycle (obligate autotrophs)|g__Escherichia.s__Escherichia_coli	516.8089558315
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	66.0849429611
CALVIN-PWY: Calvin-Benson-Bassham cycle	577.9755125126
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Escherichia.s__Escherichia_coli	543.8372443888
PWY-5103: L-isoleucine biosynthesis III	577.3653519978
PWY-5103: L-isoleucine biosynthesis III|g__Escherichia.s__Escherichia_coli	421.3462256775
PWY-5695: inosine 5'-phosphate degradation	573.4610982552
