tax_id	taxon_name
1312959	Arthrobacter_sp._H14
1312954	Arthrobacter_sp._Br18
84159	Magnetospirillum_magneticum
84163	Cryptobacterium_curtum
444612	Rickettsia_endosymbiont_of_Ixodes_scapularis
1198294	Pseudomonas_sp._ICMP_10191
1231063	Microbacterium_gorillae
67780	Edwardsiella_ictaluri
1116375	Vibrio_sp._EJY3
1312978	Arthrobacter_sp._H41
1050843	[Propionibacterium]_humerusii
248026	Cupriavidus_pinatubonensis
723171	Vibrio_genomosp._F10
1706231	Janthinobacterium_sp._CG23_2
67825	Citrobacter_rodentium
313589	Janibacter_sp._HTCC2649
67824	Citrobacter_farmeri
313590	Dokdonia_sp._MED134
67826	Citrobacter_sedlakii
313598	Polaribacter_sp._MED152
313612	Lyngbya_sp._PCC_8106
1247514	Luteimonas_abyssi
67854	Actinobacillus_succinogenes
1329411	Bifidobacterium_aesculapii
297244	Chryseobacterium_shigense
887061	Methylovorus_sp._MP688
313627	Bacillus_sp._NRRL_B-14911
1886516	Shigella_sp._FC2045
1886517	Shigella_sp._FC2928
2352	Flexistipes_sinusarabici
1919277	Anoxybacillus_sp._103
1476901	Nonlabens_sp._MIC269
395598	Pseudomonas_reinekei
133448	Citrobacter_youngae
2378	Sporomusa_ovata
1542468	Enterobacter_sp._UCD-UG_FMILLET
1198452	Janthinobacterium_sp._HH01
1476973	Peptostreptococcaceae_bacterium_VA2
1476999	Olsenella_sp._DNF00959
1788301	Pseudomonas_versuta
1690037	Pseudoalteromonas_sp._'520P1_No._423'
1771959	Arthrobacter_sp._ATCC_21022
133552	Methylocapsa_acidiphila
592316	Pantoea_sp._At-9b
84407	Virgibacillus_proomii
1460691	Pseudomonas_sp._P482
477641	Modestobacter_marinus
51663	Pediococcus_damnosus
1673721	Intestinimonas_massiliensis
1739259	Staphylococcus_sp._HMSC072H01
