# Pathway	COAD_noFFPEOnlyPrimaryNoRiboZeroG_left_50random_28_Abundance
UNMAPPED	3461864.9662464410
UNINTEGRATED	642903.5614230948
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	382620.5186068062
UNINTEGRATED|unclassified	174190.1953792178
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	760.8528801604
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	486.0955303724
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	272.5600745594
PWY-7111: pyruvate fermentation to isobutanol (engineered)	427.9509612644
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	392.8275205730
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	107.7911999732
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	370.2216194367
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	277.6169347959
VALSYN-PWY: L-valine biosynthesis	370.2216194367
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	277.6169347959
VALSYN-PWY: L-valine biosynthesis|unclassified	66.3839740689
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	363.3494820308
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	302.5062780241
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	53.5020408903
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	349.6703136392
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli	262.2086286325
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	84.7945715303
PWY-1042: glycolysis IV	335.2643160414
PWY-1042: glycolysis IV|g__Escherichia.s__Escherichia_coli	250.2889862088
PWY-1042: glycolysis IV|unclassified	82.2059570797
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	324.8879112623
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	267.4884468003
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	50.1954472045
PWY-7663: gondoate biosynthesis (anaerobic)	321.4448497379
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	275.3363789789
PWY-5695: inosine 5'-phosphate degradation	298.0964413488
PWY-5695: inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_coli	248.8718814868
PWY-5695: inosine 5'-phosphate degradation|unclassified	70.5479422376
PWY-6608: guanosine nucleotides degradation III	298.0964413488
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	248.8718814868
PWY-6608: guanosine nucleotides degradation III|unclassified	43.6465650105
CALVIN-PWY: Calvin-Benson-Bassham cycle	290.0435633396
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Escherichia.s__Escherichia_coli	242.7026096927
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	36.6441515973
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	286.4493186176
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_coli	222.7907094101
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	42.2365032458
ORNDEG-PWY: superpathway of ornithine degradation	285.2455967023
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	243.7462170825
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	60.0132170903
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	282.8911532994
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Escherichia.s__Escherichia_coli	201.9227041469
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	53.4376877900
FERMENTATION-PWY: mixed acid fermentation	279.8406142771
FERMENTATION-PWY: mixed acid fermentation|g__Escherichia.s__Escherichia_coli	203.9768008752
FERMENTATION-PWY: mixed acid fermentation|unclassified	82.1315848629
PWY-5913: partial TCA cycle (obligate autotrophs)	268.0704930101
PWY-5913: partial TCA cycle (obligate autotrophs)|g__Escherichia.s__Escherichia_coli	203.5332047885
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	79.5817313318
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	262.1038484245
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass|g__Escherichia.s__Escherichia_coli	191.8465357652
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	258.7805593022
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)|g__Escherichia.s__Escherichia_coli	178.1304925217
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)|unclassified	44.7438046699
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	257.5476075214
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	214.2588233414
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	33.6259711668
PWY-5173	257.1511897759
PWY-5173|g__Escherichia.s__Escherichia_coli	201.5378712346
PWY-5173|unclassified	53.2487016850
PWY-6936: seleno-amino acid biosynthesis (plants)	254.2306322863
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Escherichia.s__Escherichia_coli	209.7365195675
PWY-5484: glycolysis II (from fructose 6-phosphate)	254.1611865041
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Escherichia.s__Escherichia_coli	167.7448190488
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	43.5681757996
TCA: TCA cycle I (prokaryotic)	253.9469026019
TCA: TCA cycle I (prokaryotic)|g__Escherichia.s__Escherichia_coli	209.0506597699
TCA: TCA cycle I (prokaryotic)|unclassified	52.9231764956
PWY0-1261: anhydromuropeptides recycling I	251.1794015725
PWY0-1261: anhydromuropeptides recycling I|g__Escherichia.s__Escherichia_coli	192.7518732859
PWY0-1261: anhydromuropeptides recycling I|unclassified	47.3364079131
PWY-6305: superpathway of putrescine biosynthesis	249.4015172602
PWY-6305: superpathway of putrescine biosynthesis|g__Escherichia.s__Escherichia_coli	214.3663853747
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	248.6766864474
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Escherichia.s__Escherichia_coli	202.8826416588
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified	50.0811635446
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	243.4988012713
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Escherichia.s__Escherichia_coli	194.5186183721
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	38.3756344427
PWY-5675: nitrate reduction V (assimilatory)	243.1236433195
PWY-5675: nitrate reduction V (assimilatory)|g__Escherichia.s__Escherichia_coli	163.4711151021
PWY-5675: nitrate reduction V (assimilatory)|unclassified	52.8114078207
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	242.6932971009
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Escherichia.s__Escherichia_coli	209.7693184394
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	47.5276530693
GLUTORN-PWY: L-ornithine biosynthesis I	242.2370987960
GLUTORN-PWY: L-ornithine biosynthesis I|g__Escherichia.s__Escherichia_coli	212.1799993357
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	22.8541790237
PWY-6353: purine nucleotides degradation II (aerobic)	241.4058780123
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli	189.3391801825
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	240.1433138312
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Escherichia.s__Escherichia_coli	187.3674836878
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	54.6915891919
PENTOSE-P-PWY: pentose phosphate pathway	240.1021912405
PENTOSE-P-PWY: pentose phosphate pathway|g__Escherichia.s__Escherichia_coli	133.1156844501
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	54.7726591431
PWY-4041: &gamma;-glutamyl cycle	238.8303108581
PWY-4041: &gamma;-glutamyl cycle|g__Escherichia.s__Escherichia_coli	217.5157358464
PWY-4041: &gamma;-glutamyl cycle|unclassified	39.4428754919
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	237.2518301706
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|g__Escherichia.s__Escherichia_coli	183.5369180575
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	56.7544514396
PWY0-1296: purine ribonucleosides degradation	236.7267374244
PWY0-1296: purine ribonucleosides degradation|g__Escherichia.s__Escherichia_coli	211.1871627755
PWY0-1296: purine ribonucleosides degradation|unclassified	22.3928338751
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	235.3083349888
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	187.0827079787
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	62.6512463983
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	230.8932475739
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Escherichia.s__Escherichia_coli	191.6956182358
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	18.1656808204
