# Pathway	COAD_noFFPEOnlyPrimaryNoRiboZeroG_mutation_burden_low_95random_16_Abundance
UNMAPPED	7498502.1765768752
UNINTEGRATED	1015922.3120884261
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	668989.7200801466
UNINTEGRATED|unclassified	205438.3905209263
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	16046.5711985320
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	1371.3329060425
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	1074.6012046416
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	244.9392558938
PWY-7111: pyruvate fermentation to isobutanol (engineered)	859.2530523044
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Escherichia.s__Escherichia_coli	810.5346525616
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	68.7787950799
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	748.3849412689
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Escherichia.s__Escherichia_coli	717.0486516043
VALSYN-PWY: L-valine biosynthesis	748.3849412689
VALSYN-PWY: L-valine biosynthesis|g__Escherichia.s__Escherichia_coli	717.0486516043
VALSYN-PWY: L-valine biosynthesis|unclassified	69.6861043290
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	685.4809048531
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli	627.7608355570
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	47.2585096481
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	660.9277579735
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Escherichia.s__Escherichia_coli	585.1465594325
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	88.1403610445
ORNDEG-PWY: superpathway of ornithine degradation	645.8709924139
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	582.0531230363
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	87.5142364358
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	588.1331374250
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Escherichia.s__Escherichia_coli	502.5216972007
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	74.0700003403
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	584.2944786698
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Escherichia.s__Escherichia_coli	502.5798834169
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	45.5252029708
CALVIN-PWY: Calvin-Benson-Bassham cycle	579.8839915895
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Escherichia.s__Escherichia_coli	538.5275489568
PWY-4041: &gamma;-glutamyl cycle	578.5490044823
PWY-4041: &gamma;-glutamyl cycle|g__Escherichia.s__Escherichia_coli	530.2740821416
PWY-4041: &gamma;-glutamyl cycle|unclassified	45.8419902659
PWY-1042: glycolysis IV	575.4710286651
PWY-1042: glycolysis IV|g__Escherichia.s__Escherichia_coli	498.9076465938
PWY-1042: glycolysis IV|unclassified	37.1888077465
PWY-5675: nitrate reduction V (assimilatory)	560.5519462863
PWY-5675: nitrate reduction V (assimilatory)|g__Escherichia.s__Escherichia_coli	461.7135548928
PWY-5675: nitrate reduction V (assimilatory)|unclassified	90.9252689030
PWY-5695: inosine 5'-phosphate degradation	530.7457710138
PWY-5695: inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_coli	451.9008773246
PWY-5695: inosine 5'-phosphate degradation|unclassified	67.1593249809
PWY-6608: guanosine nucleotides degradation III	530.7457710138
PWY-6608: guanosine nucleotides degradation III|g__Escherichia.s__Escherichia_coli	451.9008773246
PWY-6608: guanosine nucleotides degradation III|unclassified	67.1593249809
RHAMCAT-PWY: L-rhamnose degradation I	529.4531006246
RHAMCAT-PWY: L-rhamnose degradation I|g__Escherichia.s__Escherichia_coli	422.8563835614
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	81.5815638550
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	527.7856671893
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Escherichia.s__Escherichia_coli	453.6180120076
PWY0-1261: anhydromuropeptides recycling I	521.6451970195
PWY0-1261: anhydromuropeptides recycling I|g__Escherichia.s__Escherichia_coli	453.8431599184
PWY0-1261: anhydromuropeptides recycling I|unclassified	42.5464752609
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	515.7625307485
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli	412.9066401375
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	82.8369691149
PWY-6737: starch degradation V	513.5659805551
PWY-6737: starch degradation V|g__Escherichia.s__Escherichia_coli	366.8763510727
